2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N653DL","772","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"1555","1550",-5.00,0.00,0.00,-1,"1500-1559",12.00,"1602","1852",42.00,"1912","1934",22.00,22.00,1.00,1,"1900-1959",0.00,"",0.00,137.00,164.00,110.00,1.00,732.00,3,0.00,0.00,22.00,0.00,0.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N643DL","772","ATL","Atlanta, GA","GA","13","Georgia",34,"IAD","Washington, DC","DC","11","District of Columbia",32,"2005","2039",34.00,34.00,1.00,2,"2000-2059",19.00,"2058","2213",7.00,"2157","2220",23.00,23.00,1.00,1,"2100-2159",0.00,"",0.00,112.00,101.00,75.00,1.00,533.00,3,0.00,8.00,0.00,0.00,15.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N656DL","773","SAV","Savannah, GA","GA","13","Georgia",34,"ATL","Atlanta, GA","GA","13","Georgia",34,"1252","1250",-2.00,0.00,0.00,-1,"1200-1259",10.00,"1300","1345",14.00,"1400","1359",-1.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,68.00,69.00,45.00,1.00,215.00,1,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N656DL","773","ATL","Atlanta, GA","GA","13","Georgia",34,"DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"1515","1517",2.00,2.00,0.00,0,"1500-1559",22.00,"1539","1631",8.00,"1629","1639",10.00,10.00,0.00,0,"1600-1659",0.00,"",0.00,134.00,142.00,112.00,1.00,732.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N656DL","774","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"1720","1739",19.00,19.00,1.00,1,"1700-1759",134.00,"1953","2231",16.00,"2036","2247",131.00,131.00,1.00,8,"2000-2059",0.00,"",0.00,136.00,248.00,98.00,1.00,732.00,3,9.00,0.00,112.00,0.00,10.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N993DL","776","DFW","Dallas/Ft.Worth, TX","TX","48","Texas",74,"ATL","Atlanta, GA","GA","13","Georgia",34,"1829","1953",84.00,84.00,1.00,5,"1800-1859",11.00,"2004","2238",29.00,"2139","2307",88.00,88.00,1.00,5,"2100-2159",0.00,"",0.00,130.00,134.00,94.00,1.00,732.00,3,0.00,0.00,4.00,0.00,84.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N993DL","776","ATL","Atlanta, GA","GA","13","Georgia",34,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,"2224","2400",96.00,96.00,1.00,6,"2200-2259",10.00,"0010","0121",5.00,"2359","0126",87.00,87.00,1.00,5,"2300-2359",0.00,"",0.00,95.00,86.00,71.00,1.00,545.00,3,0.00,7.00,0.00,0.00,80.00,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N936DL","778","ATL","Atlanta, GA","GA","13","Georgia",34,"ORD","Chicago, IL","IL","17","Illinois",41,"0730","0734",4.00,4.00,0.00,0,"0700-0759",26.00,"0800","0833",6.00,"0825","0839",14.00,14.00,0.00,0,"0800-0859",0.00,"",0.00,115.00,125.00,93.00,1.00,606.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N974DL","780","ATL","Atlanta, GA","GA","13","Georgia",34,"ORD","Chicago, IL","IL","17","Illinois",41,"0840","0841",1.00,1.00,0.00,0,"0800-0859",29.00,"0910","0938",7.00,"0941","0945",4.00,4.00,0.00,0,"0900-0959",0.00,"",0.00,121.00,124.00,88.00,1.00,606.00,3,,,,,,
2008,3,9,8,1,2008-09-08,"DL",19790,"DL","N947DL","781","IAD","Washington, DC","DC","11","District of Columbia",32,"ATL","Atlanta, GA","GA","13","Georgia",34,"1835","2032",117.00,117.00,1.00,7,"1800-1859",30.00,"2102","2225",16.00,"2029","2241",132.00,132.00,1.00,8,"2000-2059",0.00,"",0.00,114.00,129.00,83.00,1.00,533.00,3,0.00,0.00,132.00,0.00,0.00,
